8,83
9,82
10,81
11,80
12,79
13,78
14,77
15,76
16,75
17,74
18,73
19,72
20,71
21,70
22,69
23,68
24,67
25,66
26,65
27,64
28,63
29,62
30,61
31,60
32,59
33,58
34,57
35,56
36,55
37,54
38,53
39,52
40,51
41,50
42,49
43,48
44,47
45,46
1,94
95,93
96,92
97,91
98,90
99,89
100,88
2,87
3,86
4,85
5,84
6,83
7,82
8,81
9,80
10,79
11,78
12,77
13,76
14,75
15,74
16,73
17,72
18,71
19,70
20,69
21,68
22,67
23,66
24,65
25,64
26,63
27,62
28,61
29,60
30,59
31,58
32,57
33,56
34,55
35,54
36,53
37,52
38,51
39,50
40,49
41,48
42,47
43,46
44,45
1,93
94,92
95,91
96,90
97,89
98,88
99,87
100,86
2,85
3,84
4,83
5,82
6,81
7,80
8,79
9,78
10,77
11,76
12,75
13,74
14,73
15,72
16,71
17,70
18,69
19,68
20,67
21,66
22,65
23,64
24,63
25,62
26,61
27,60
28,59
29,58
30,57
31,56
32,55
33,54
34,53
35,52
36,51
37,50
38,49
39,48
40,47
41,46
42,45
43,44
1,92
93,91
94,90
95,89
96,88
97,87
98,86
99,85
100,84
2,83
3,82
4,81
5,80
6,79
7,78
8,77
9,76
10,75
11,74
12,73
13,72
14,71
15,70
16,69
17,68
18,67
19,66
20,65
21,64
22,63
23,62
24,61
25,60
26,59
27,58
28,57
29,56
30,55
31,54
32,53
33,52
34,51
35,50
36,49
37,48
38,47
39,46
40,45
41,44
42,43
1,91
92,90
93,89
94,88
95,87
96,86
97,85
98,84
99,83
100,82
2,81
3,80
4,79
5,78
6,77
7,76
8,75
9,74
10,73
11,72
12,71
13,70
14,69
15,68
16,67
17,66
18,65
19,64
20,63
21,62
22,61
23,60
24,59
25,58
26,57
27,56
28,55
29,54
30,53
31,52
32,51
33,50
34,49
35,48
36,47
37,46
38,45
39,44
40,43
41,42
1,90
91,89
92,88
93,87
94,86
95,85
96,84
97,83
98,82
99,81
100,80
2,79
3,78
4,77
5,76
6,75
7,74
8,73
9,72
10,71
11,70
12,69
13,68
14,67
15,66
16,65
17,64
18,63
19,62
20,61
21,60
22,59
23,58
24,57
25,56
26,55
27,54
28,53
29,52
30,51
31,50
32,49
33,48
34,47
35,46
36,45
37,44
38,43
39,42
40,41
1,89
90,88
91,87
92,86
93,85
94,84
95,83
96,82
97,81
98,80
99,79
100,78
2,77
3,76
4,75
5,74
6,73
7,72
8,71
9,70
10,69
11,68
12,67
13,66
14,65
15,64
16,63
17,62
18,61
19,60
20,59
21,58
22,57
23,56
24,55
25,54
26,53
27,52
28,51
29,50
30,49
31,48
32,47
33,46
34,45
35,44
36,43
37,42
38,41
39,40
1,88
89,87
90,86
91,85
92,84
93,83
94,82
95,81
96,80
97,79
98,78
99,77
100,76
2,75
3,74
4,73
5,72
6,71
7,70
8,69
9,68
10,67
11,66
12,65
13,64
14,63
15,62
16,61
17,60
18,59
19,58
20,57
21,56
22,55
23,54
24,53
25,52
26,51
27,50
28,49
29,48
30,47
31,46
32,45
33,44
34,43
35,42
36,41
37,40
38,39
1,87
88,86
89,85
90,84
91,83
92,82
93,81
94,80
95,79
96,78
97,77
98,76
99,75
100,74
2,73
3,72
4,71
5,70
6,69
7,68
8,67
9,66
10,65
11,64
12,63
13,62
14,61
15,60
16,59
17,58
18,57
19,56
20,55
21,54
22,53
23,52
24,51
25,50
26,49
27,48
28,47
29,46
30,45
31,44
32,43
33,42
34,41
35,40
36,39
37,38
1,86
87,85
88,84
89,83
90,82
91,81
92,80
93,79
94,78
95,77
96,76
97,75
98,74
99,73
100,72
2,71
3,70
4,69
5,68
6,67
7,66
8,65
9,64
10,63
11,62
12,61
13,60
14,59
15,58
16,57
17,56
18,55
19,54
20,53
21,52
22,51
23,50
24,49
25,48
26,47
27,46
28,45
29,44
30,43
31,42
32,41
33,40
34,39
35,38
36,37
1,85
86,84
87,83
88,82
89,81
90,80
91,79
92,78
93,77
94,76
95,75
96,74
97,73
98,72
99,71
100,70
2,69
3,68
4,67
5,66
6,65
7,64
8,63
9,62
10,61
11,60
12,59
13,58
14,57
15,56
16,55
17,54
18,53
19,52
20,51
21,50
22,49
23,48
24,47
25,46
26,45
27,44
28,43
29,42
30,41
31,40
32,39
33,38
34,37
35,36
1,84
85,83
86,82
87,81
88,80
89,79
90,78
91,77
92,76
93,75
94,74
95,73
96,72
97,71
98,70
99,69
100,68
2,67
3,66
4,65
5,64
6,63
7,62
8,61
9,60
10,59
11,58
12,57
13,56
14,55
15,54
16,53
17,52
18,51
19,50
20,49
21,48
22,47
23,46
24,45
25,44
26,43
27,42
28,41
29,40
30,39
31,38
32,37
33,36
34,35
1,83
84,82
85,81
86,80
87,79
88,78
89,77
90,76
91,75
92,74
93,73
94,72
95,71
96,70
97,69
98,68
99,67
100,66
2,65
3,64
4,63
5,62
6,61
7,60
8,59
9,58
10,57
11,56
12,55
13,54
14,53
15,52
16,51
17,50
18,49
19,48
20,47
21,46
22,45
23,44
24,43
25,42
26,41
27,40
28,39
29,38
30,37
31,36
32,35
33,34
1,82
83,81
84,80
85,79
86,78
87,77
88,76
89,75
90,74
91,73
92,72
93,71
94,70
95,69
96,68
97,67
98,66
99,65
100,64
2,63
3,62
4,61
5,60
6,59
7,58
8,57
9,56
10,55
11,54
12,53
13,52
14,51
15,50
16,49
17,48
18,47
19,46
20,45
21,44
22,43
23,42
24,41
25,40
26,39
27,38
28,37
29,36
30,35
31,34
32,33
1,81
82,80
83,79
84,78
85,77
86,76
87,75
88,74
89,73
90,72
91,71
92,70
93,69
94,68
95,67
96,66
97,65
98,64
99,63
100,62
2,61
3,60
4,59
5,58
6,57
7,56
8,55
9,54
10,53
11,52
12,51
13,50
14,49
15,48
16,47
17,46
18,45
19,44
20,43
21,42
22,41
23,40
24,39
25,38
26,37
27,36
28,35
29,34
30,33
31,32
1,80
81,79
82,78
83,77
84,76
85,75
86,74
87,73
88,72
89,71
90,70
91,69
92,68
93,67
94,66
95,65
96,64
97,63
98,62
99,61
100,60
2,59
3,58
4,57
5,56
6,55
7,54
8,53
9,52
10,51
11,50
12,49
13,48
14,47
15,46
16,45
17,44
18,43
19,42
20,41
21,40
22,39
23,38
24,37
25,36
26,35
27,34
28,33
29,32
30,31
1,79
80,78
81,77
82,76
83,75
84,74
85,73
86,72
87,71
88,70
89,69
90,68
91,67
92,66
93,65
94,64
95,63
96,62
97,61
98,60
99,59
100,58
2,57
3,56
4,55
5,54
6,53
7,52
8,51
9,50
10,49
11,48
12,47
13,46
14,45
15,44
16,43
17,42
18,41
19,40
20,39
21,38
22,37
23,36
24,35
25,34
26,33
27,32
28,31
29,30
1,78
79,77
80,76
81,75
82,74
83,73
84,72
85,71
86,70
87,69
88,68
89,67
90,66
91,65
92,64
93,63
94,62
95,61
96,60
97,59
98,58
99,57
100,56
2,55
3,54
4,53
5,52
6,51
7,50
8,49
9,48
10,47
11,46
12,45
13,44
14,43
15,42
16,41
17,40
18,39
19,38
20,37
21,36
22,35
23,34
24,33
25,32
26,31
27,30
28,29
1,77
78,76
79,75
80,74
81,73
82,72
83,71
84,70
85,69
86,68
87,67
88,66
89,65
90,64
91,63
92,62
93,61
94,60
95,59
96,58
97,57
98,56
99,55
100,54
2,53
3,52
4,51
5,50
6,49
7,48
8,47
9,46
10,45
11,44
12,43
13,42
14,41
15,40
16,39
17,38
18,37
19,36
20,35
21,34
22,33
23,32
24,31
25,30
26,29
27,28
1,76
77,75
78,74
79,73
80,72
81,71
82,70
83,69
84,68
85,67
86,66
87,65
88,64
89,63
90,62
91,61
92,60
93,59
94,58
95,57
96,56
97,55
98,54
99,53
100,52
2,51
3,50
4,49
5,48
6,47
7,46
8,45
9,44
10,43
11,42
12,41
13,40
14,39
15,38
16,37
17,36
18,35
19,34
20,33
21,32
22,31
23,30
24,29
25,28
26,27
1,75
76,74
77,73
78,72
79,71
80,70
81,69
82,68
83,67
84,66
85,65
86,64
87,63
88,62
89,61
90,60
91,59
92,58
93,57
94,56
95,55
96,54
97,53
98,52
99,51
100,50
2,49
3,48
4,47
5,46
6,45
7,44
8,43
9,42
10,41
11,40
12,39
13,38
14,37
15,36
16,35
17,34
18,33
19,32
20,31
21,30
22,29
23,28
24,27
25,26
1,74
75,73
76,72
77,71
78,70
79,69
80,68
81,67
82,66
83,65
84,64
85,63
86,62
87,61
88,60
89,59
90,58
91,57
92,56
93,55
94,54
95,53
96,52
97,51
98,50
99,49
100,48
2,47
3,46
4,45
5,44
6,43
7,42
8,41
9,40
10,39
11,38
12,37
13,36
14,35
15,34
16,33
17,32
18,31
19,30
20,29
21,28
22,27
23,26
24,25
1,73
74,72
75,71
76,70
77,69
78,68
79,67
80,66
81,65
82,64
83,63
84,62
85,61
86,60
87,59
88,58
89,57
90,56
91,55
92,54
93,53
94,52
95,51
96,50
97,49
98,48
99,47
100,46
2,45
3,44
4,43
5,42
6,41
7,40
8,39
9,38
10,37
11,36
12,35
13,34
14,33
15,32
16,31
17,30
18,29
19,28
20,27
21,26
22,25
23,24
1,72
73,71
74,70
75,69
76,68
77,67
78,66
79,65
80,64
81,63
82,62
83,61
84,60
85,59
86,58
87,57
88,56
89,55
90,54
91,53
92,52
93,51
94,50
95,49
96,48
97,47
98,46
99,45
100,44
2,43
3,42
4,41
5,40
6,39
7,38
8,37
9,36
10,35
11,34
12,33
13,32
14,31
15,30
16,29
17,28
18,27
19,26
20,25
21,24
22,23
1,71
72,70
73,69
74,68
75,67
76,66
77,65
78,64
79,63
80,62
81,61
82,60
83,59
84,58
85,57
86,56
87,55
88,54
89,53
90,52
91,51
92,50
93,49
94,48
95,47
96,46
97,45
98,44
99,43
100,42
2,41
3,40
4,39
5,38
6,37
7,36
8,35
9,34
10,33
11,32
12,31
13,30
14,29
15,28
16,27
17,26
18,25
19,24
20,23
21,22
1,70
71,69
72,68
73,67
74,66
75,65
76,64
77,63
78,62
79,61
80,60
81,59
82,58
83,57
84,56
85,55
86,54
87,53
88,52
89,51
90,50
91,49
92,48
93,47
94,46
95,45
96,44
97,43
98,42
99,41
100,40
2,39
3,38
4,37
5,36
6,35
7,34
8,33
9,32
10,31
11,30
12,29
13,28
14,27
15,26
16,25
17,24
18,23
19,22
20,21
1,69
70,68
71,67
72,66
73,65
74,64
75,63
76,62
77,61
78,60
79,59
80,58
81,57
82,56
83,55
84,54
85,53
86,52
87,51
88,50
89,49
90,48
91,47
92,46
93,45
94,44
95,43
96,42
97,41
98,40
99,39
100,38
2,37
3,36
4,35
5,34
6,33
7,32
8,31
9,30
10,29
11,28
12,27
13,26
14,25
15,24
16,23
17,22
18,21
19,20
1,68
69,67
70,66
71,65
72,64
73,63
74,62
75,61
76,60
77,59
78,58
79,57
80,56
81,55
82,54
83,53
84,52
85,51
86,50
87,49
88,48
89,47
90,46
91,45
92,44
93,43
94,42
95,41
96,40
97,39
98,38
99,37
100,36
2,35
3,34
4,33
5,32
6,31
7,30
8,29
9,28
10,27
11,26
12,25
13,24
14,23
15,22
16,21
17,20
18,19
1,67
68,66
69,65
70,64
71,63
72,62
73,61
74,60
75,59
76,58
77,57
78,56
79,55
80,54
81,53
82,52
83,51
84,50
85,49
86,48
87,47
88,46
89,45
90,44
91,43
92,42
93,41
94,40
95,39
96,38
97,37
98,36
99,35
100,34
2,33
3,32
4,31
5,30
6,29
7,28
8,27
9,26
10,25
11,24
12,23
13,22
14,21
15,20
16,19
17,18
1,66
67,65
68,64
69,63
70,62
71,61
72,60
73,59
74,58
75,57
76,56
77,55
78,54
79,53
80,52
81,51
82,50
83,49
84,48
85,47
86,46
87,45
88,44
89,43
90,42
91,41
92,40
93,39
94,38
95,37
96,36
97,35
98,34
99,33
100,32
2,31
3,30
4,29
5,28
6,27
7,26
8,25
9,24
10,23
11,22
12,21
13,20
14,19
15,18
16,17
1,65
66,64
67,63
68,62
69,61
70,60
71,59
72,58
73,57
74,56
75,55
76,54
77,53
78,52
79,51
80,50
81,49
82,48
83,47
84,46
85,45
86,44
87,43
88,42
89,41
90,40
91,39
92,38
93,37
94,36
95,35
96,34
97,33
98,32
99,31
100,30
2,29
3,28
4,27
5,26
6,25
7,24
8,23
9,22
10,21
11,20
12,19
13,18
14,17
15,16
1,64
65,63
66,62
67,61
68,60
69,59
70,58
71,57
72,56
73,55
74,54
75,53
76,52
77,51
78,50
79,49
80,48
81,47
82,46
83,45
84,44
85,43
86,42
87,41
88,40
89,39
90,38
91,37
92,36
93,35
94,34
95,33
96,32
97,31
98,30
99,29
100,28
2,27
3,26
4,25
5,24
6,23
7,22
8,21
9,20
10,19
11,18
12,17
13,16
14,15
1,63
64,62
65,61
66,60
67,59
68,58
69,57
70,56
71,55
72,54
73,53
74,52
75,51
76,50
77,49
78,48
79,47
80,46
81,45
82,44
83,43
84,42
85,41
86,40
87,39
88,38
89,37
90,36
91,35
92,34
93,33
94,32
95,31
96,30
97,29
98,28
99,27
100,26
2,25
3,24
4,23
5,22
6,21
7,20
8,19
9,18
10,17
11,16
12,15
13,14
1,62
63,61
64,60
65,59
66,58
67,57
68,56
69,55
70,54
71,53
72,52
73,51
74,50
75,49
76,48
77,47
78,46
79,45
80,44
81,43
82,42
83,41
84,40
85,39
86,38
87,37
88,36
89,35
90,34
91,33
92,32
93,31
94,30
95,29
96,28
97,27
98,26
99,25
100,24
2,23
3,22
4,21
5,20
6,19
7,18
8,17
9,16
10,15
11,14
12,13
1,61
62,60
63,59
64,58
65,57
66,56
67,55
68,54
69,53
70,52
71,51
72,50
73,49
74,48
75,47
76,46
77,45
78,44
79,43
80,42
81,41
82,40
83,39
84,38
85,37
86,36
87,35
88,34
89,33
90,32
91,31
92,30
93,29
94,28
95,27
96,26
97,25
98,24
99,23
100,22
2,21
3,20
4,19
5,18
6,17
7,16
8,15
9,14
10,13
11,12
1,60
61,59
62,58
63,57
64,56
65,55
66,54
67,53
68,52
69,51
70,50
71,49
72,48
73,47
74,46
75,45
76,44
77,43
78,42
79,41
80,40
81,39
82,38
83,37
84,36
85,35
86,34
87,33
88,32
89,31
90,30
91,29
92,28
93,27
94,26
95,25
96,24
97,23
98,22
99,21
100,20
2,19
3,18
4,17
5,16
6,15
7,14
8,13
9,12
10,11
1,59
60,58
61,57
62,56
63,55
64,54
65,53
66,52
67,51
68,50
69,49
70,48
71,47
72,46
73,45
74,44
75,43
76,42
77,41
78,40
79,39
80,38
81,37
82,36
83,35
84,34
85,33
86,32
87,31
88,30
89,29
90,28
91,27
92,26
93,25
94,24
95,23
96,22
97,21
98,20
99,19
100,18
2,17
3,16
4,15
5,14
6,13
7,12
8,11
9,10
1,58
59,57
60,56
61,55
62,54
63,53
64,52
65,51
66,50
67,49
68,48
69,47
70,46
71,45
72,44
73,43
74,42
75,41
76,40
77,39
78,38
79,37
80,36
81,35
82,34
83,33
84,32
85,31
86,30
87,29
88,28
89,27
90,26
91,25
92,24
93,23
94,22
95,21
96,20
97,19
98,18
99,17
100,16
2,15
3,14
4,13
5,12
6,11
7,10
8,9
1,57
58,56
59,55
60,54
61,53
62,52
63,51
64,50
65,49
66,48
67,47
68,46
69,45
70,44
71,43
72,42
73,41
74,40
75,39
76,38
77,37
78,36
79,35
80,34
81,33
82,32
83,31
84,30
85,29
86,28
87,27
88,26
89,25
90,24
91,23
92,22
93,21
94,20
95,19
96,18
97,17
98,16
99,15
100,14
2,13
3,12
4,11
5,10
6,9
7,8
1,56
57,55
58,54
59,53
60,52
61,51
62,50
63,49
64,48
65,47
66,46
67,45
68,44
69,43
70,42
71,41
72,40
73,39
74,38
75,37
76,36
77,35
78,34
79,33
80,32
81,31
82,30
83,29
84,28
85,27
86,26
87,25
88,24
89,23
90,22
91,21
92,20
93,19
94,18
95,17
96,16
97,15
98,14
99,13
100,12
2,11
3,10
4,9
5,8
6,7
1,55
56,54
57,53
58,52
59,51
60,50
61,49
62,48
63,47
64,46
65,45
66,44
67,43
68,42
69,41
70,40
71,39
72,38
73,37
74,36
75,35
76,34
77,33
78,32
79,31
80,30
81,29
82,28
83,27
84,26
85,25
86,24
87,23
88,22
89,21
90,20
91,19
92,18
93,17
94,16
95,15
96,14
97,13
98,12
99,11
100,10
2,9
3,8
4,7
5,6
1,54
55,53
56,52
57,51
58,50
59,49
60,48
61,47
62,46
63,45
64,44
65,43
66,42
67,41
68,40
69,39
70,38
71,37
72,36
73,35
74,34
75,33
76,32
77,31
78,30
79,29
80,28
81,27
82,26
83,25
84,24
85,23
86,22
87,21
88,20
89,19
90,18
91,17
92,16
93,15
94,14
95,13
96,12
97,11
98,10
99,9
100,8
2,7
3,6
4,5
1,53
54,52
55,51
56,50
57,49
58,48
59,47
60,46
61,45
62,44
63,43
64,42
65,41
66,40
67,39
68,38
69,37
70,36
71,35
72,34
73,33
74,32
75,31
76,30
77,29
78,28
79,27
80,26
81,25
82,24
83,23
84,22
85,21
86,20
87,19
88,18
89,17
90,16
91,15
92,14
93,13
94,12
95,11
96,10
97,9
98,8
99,7
100,6
2,5
3,4
1,52
53,51
54,50
55,49
56,48
57,47
58,46
59,45
60,44
61,43
62,42
63,41
64,40
65,39
66,38
67,37
68,36
69,35
70,34
71,33
72,32
73,31
74,30
75,29
76,28
77,27
78,26
79,25
80,24
81,23
82,22
83,21
84,20
85,19
86,18
87,17
88,16
89,15
90,14
91,13
92,12
93,11
94,10
95,9
96,8
97,7
98,6
99,5
100,4
2,3
1,51
52,50
53,49
54,48
55,47
56,46
57,45
58,44
59,43
60,42
61,41
62,40
63,39
64,38
65,37
66,36
67,35
68,34
69,33
70,32
71,31
72,30
73,29
74,28
75,27
76,26
77,25
78,24
79,23
80,22
81,21
82,20
83,19
84,18
85,17
86,16
87,15
88,14
89,13
90,12
91,11
92,10
93,9
94,8
95,7
96,6
97,5
98,4
99,3
100,2
1,50
51,49
52,48
53,47
54,46
55,45
56,44
57,43
58,42
59,41
60,40
61,39
62,38
63,37
64,36
65,35
66,34
67,33
68,32
69,31
70,30
71,29
72,28
73,27
74,26
75,25
76,24
77,23
78,22
79,21
80,20
81,19
82,18
83,17
84,16
85,15
86,14
87,13
88,12
89,11
90,10
91,9
92,8
93,7
94,6
95,5
96,4
97,3
98,2
99,100
1,49
50,48
51,47
52,46
53,45
54,44
55,43
56,42
57,41
58,40
59,39
60,38
61,37
62,36
63,35
64,34
65,33
66,32
67,31
68,30
69,29
70,28
71,27
72,26
73,25
74,24
75,23
76,22
77,21
78,20
79,19
80,18
81,17
82,16
83,15
84,14
85,13
86,12
87,11
88,10
89,9
90,8
91,7
92,6
93,5
94,4
95,3
96,2
97,100
98,99
1,48
49,47
50,46
51,45
52,44
53,43
54,42
55,41
56,40
57,39
58,38
59,37
60,36
61,35
62,34
63,33
64,32
65,31
66,30
67,29
68,28
69,27
70,26
71,25
72,24
73,23
74,22
75,21
76,20
77,19
78,18
79,17
80,16
81,15
82,14
83,13
84,12
85,11
86,10
87,9
88,8
89,7
90,6
91,5
92,4
93,3
94,2
95,100
96,99
97,98
1,47
48,46
49,45
50,44
51,43
52,42
53,41
54,40
55,39
56,38
57,37
58,36
59,35
60,34
61,33
62,32
63,31
64,30
65,29
66,28
67,27
68,26
69,25
70,24
71,23
72,22
73,21
74,20
75,19
76,18
77,17
78,16
79,15
80,14
81,13
82,12
83,11
84,10
85,9
86,8
87,7
88,6
89,5
90,4
91,3
92,2
93,100
94,99
95,98
96,97
1,46
47,45
48,44
49,43
50,42
51,41
52,40
53,39
54,38
55,37
56,36
57,35
58,34
59,33
60,32
61,31
62,30
63,29
64,28
65,27
66,26
67,25
68,24
69,23
70,22
71,21
72,20
73,19
74,18
75,17
76,16
77,15
78,14
79,13
80,12
81,11
82,10
83,9
84,8
85,7
86,6
87,5
88,4
89,3
90,2
91,100
92,99
93,98
94,97
95,96
1,45
46,44
47,43
48,42
49,41
50,40
51,39
52,38
53,37
54,36
55,35
56,34
57,33
58,32
59,31
60,30
61,29
62,28
63,27
64,26
65,25
66,24
67,23
68,22
69,21
70,20
71,19
72,18
73,17
74,16
75,15
76,14
77,13
78,12
79,11
80,10
81,9
82,8
83,7
84,6
85,5
86,4
87,3
88,2
89,100
90,99
91,98
92,97
93,96
94,95
1,44
45,43
46,42
47,41
48,40
49,39
50,38
51,37
52,36
53,35
54,34
55,33
56,32
57,31
58,30
59,29
60,28
61,27
62,26
63,25
64,24
65,23
66,22
67,21
68,20
69,19
70,18
71,17
72,16
73,15
74,14
75,13
76,12
77,11
78,10
79,9
80,8
81,7
82,6
83,5
84,4
85,3
86,2
87,100
88,99
89,98
90,97
91,96
92,95
93,94
1,43
44,42
45,41
46,40
47,39
48,38
49,37
50,36
51,35
52,34
53,33
54,32
55,31
56,30
57,29
58,28
59,27
60,26
61,25
62,24
63,23
64,22
65,21
66,20
67,19
68,18
69,17
70,16
71,15
72,14
73,13
74,12
75,11
76,10
77,9
78,8
79,7
80,6
81,5
82,4
83,3
84,2
85,100
86,99
87,98
88,97
89,96
90,95
91,94
92,93
1,42
43,41
44,40
45,39
46,38
47,37
48,36
49,35
50,34
51,33
52,32
53,31
54,30
55,29
56,28
57,27
58,26
59,25
60,24
61,23
62,22
63,21
64,20
65,19
66,18
67,17
68,16
69,15
70,14
71,13
72,12
73,11
74,10
75,9
76,8
77,7
78,6
79,5
80,4
81,3
82,2
83,100
84,99
85,98
86,97
87,96
88,95
89,94
90,93
91,92
1,41
42,40
43,39
44,38
45,37
46,36
47,35
48,34
49,33
50,32
51,31
52,30
53,29
54,28
55,27
56,26
57,25
58,24
59,23
60,22
61,21
62,20
63,19
64,18
65,17
66,16
67,15
68,14
69,13
70,12
71,11
72,10
73,9
74,8
75,7
76,6
77,5
78,4
79,3
80,2
81,100
82,99
83,98
84,97
85,96
86,95
87,94
88,93
89,92
90,91
1,40
41,39
42,38
43,37
44,36
45,35
46,34
47,33
48,32
49,31
50,30
51,29
52,28
53,27
54,26
55,25
56,24
57,23
58,22
59,21
60,20
61,19
62,18
63,17
64,16
65,15
66,14
67,13
68,12
69,11
70,10
71,9
72,8
73,7
74,6
75,5
76,4
77,3
78,2
79,100
80,99
81,98
82,97
83,96
84,95
85,94
86,93
87,92
88,91
89,90
1,39
40,38
41,37
42,36
43,35
44,34
45,33
46,32
47,31
48,30
49,29
50,28
51,27
52,26
53,25
54,24
55,23
56,22
57,21
58,20
59,19
60,18
61,17
62,16
63,15
64,14
65,13
66,12
67,11
68,10
69,9
70,8
71,7
72,6
73,5
74,4
75,3
76,2
77,100
78,99
79,98
80,97
81,96
82,95
83,94
84,93
85,92
86,91
87,90
88,89
1,38
39,37
40,36
41,35
42,34
43,33
44,32
45,31
46,30
47,29
48,28
49,27
50,26
51,25
52,24
53,23
54,22
55,21
56,20
57,19
58,18
59,17
60,16
61,15
62,14
63,13
64,12
65,11
66,10
67,9
68,8
69,7
70,6
71,5
72,4
73,3
74,2
75,100
76,99
77,98
78,97
79,96
80,95
81,94
82,93
83,92
84,91
85,90
86,89
87,88
1,37
38,36
39,35
40,34
41,33
42,32
43,31
44,30
45,29
46,28
47,27
48,26
49,25
50,24
51,23
52,22
53,21
54,20
55,19
56,18
57,17
58,16
59,15
60,14
61,13
62,12
63,11
64,10
65,9
66,8
67,7
68,6
69,5
70,4
71,3
72,2
73,100
74,99
75,98
76,97
77,96
78,95
79,94
80,93
81,92
82,91
83,90
84,89
85,88
86,87
1,36
37,35
38,34
39,33
40,32
41,31
42,30
43,29
44,28
45,27
46,26
47,25
48,24
49,23
50,22
51,21
52,20
53,19
54,18
55,17
56,16
57,15
58,14
59,13
60,12
61,11
62,10
63,9
64,8
65,7
66,6
67,5
68,4
69,3
70,2
71,100
72,99
73,98
74,97
75,96
76,95
77,94
78,93
79,92
80,91
81,90
82,89
83,88
84,87
85,86
1,35
36,34
37,33
38,32
39,31
40,30
41,29
42,28
43,27
44,26
45,25
46,24
47,23
48,22
49,21
50,20
51,19
52,18
53,17
54,16
55,15
56,14
57,13
58,12
59,11
60,10
61,9
62,8
63,7
64,6
65,5
66,4
67,3
68,2
69,100
70,99
71,98
72,97
73,96
74,95
75,94
76,93
77,92
78,91
79,90
80,89
81,88
82,87
83,86
84,85
1,34
35,33
36,32
37,31
38,30
39,29
40,28
41,27
42,26
43,25
44,24
45,23
46,22
47,21
48,20
49,19
50,18
51,17
52,16
53,15
54,14
55,13
56,12
57,11
58,10
59,9
60,8
61,7
62,6
63,5
64,4
65,3
66,2
67,100
68,99
69,98
70,97
71,96
72,95
73,94
74,93
75,92
76,91
77,90
78,89
79,88
80,87
81,86
82,85
83,84
1,33
34,32
35,31
36,30
37,29
38,28
39,27
40,26
41,25
42,24
43,23
44,22
45,21
46,20
47,19
48,18
49,17
50,16
51,15
52,14
53,13
54,12
55,11
56,10
57,9
58,8
59,7
60,6
61,5
62,4
63,3
64,2
65,100
66,99
67,98
68,97
69,96
70,95
71,94
72,93
73,92
74,91
75,90
76,89
77,88
78,87
79,86
80,85
81,84
82,83
1,32
33,31
34,30
35,29
36,28
37,27
38,26
39,25
40,24
41,23
42,22
43,21
44,20
45,19
46,18
47,17
48,16
49,15
50,14
51,13
52,12
53,11
54,10
55,9
56,8
57,7
58,6
59,5
60,4
61,3
62,2
63,100
64,99
65,98
66,97
67,96
68,95
69,94
70,93
71,92
72,91
73,90
74,89
75,88
76,87
77,86
78,85
79,84
80,83
81,82
1,31
32,30
33,29
34,28
35,27
36,26
37,25
38,24
39,23
40,22
41,21
42,20
43,19
44,18
45,17
46,16
47,15
48,14
49,13
50,12
51,11
52,10
53,9
54,8
55,7
56,6
57,5
58,4
59,3
60,2
61,100
62,99
63,98
64,97
65,96
66,95
67,94
68,93
69,92
70,91
71,90
72,89
73,88
74,87
75,86
76,85
77,84
78,83
79,82
80,81
